1000	0.03
10000	0.00
100000	0.00
1000000	0.01
2000000	0.01
3000000	0.01
4000000	0.01
5000000	0.02
6000000	0.02
7000000	0.03
8000000	0.03
9000000	0.03
10000000	0.03
11000000	0.04
12000000	0.04
13000000	0.04
14000000	0.05
15000000	0.05
16000000	0.05
17000000	0.06
18000000	0.06
19000000	0.06
20000000	0.06
